Date,ARCHER-DANIELS-MIDLAND CO,BANK OF AMERICA CORP,CONAGRA BRANDS INC,COLGATE-PALMOLIVE CO,CAMPBELL SOUP CO,JOHNSON & JOHNSON,JPMORGAN CHASE & CO,KELLANOVA,COCA-COLA CO,LILLY (ELI) & CO,MERCK & CO,PFIZER INC,PROCTER & GAMBLE CO,TYSON FOODS INC  -CL A,WALMART INC
2017-08,-0.0128,-0.0046,-0.052,-0.0078,-0.1255,0.0037,-0.0099,-0.0294,-0.0063,-0.0103,-0.0003,0.0326,0.016,0.0026,-0.0176
2017-09,0.0288,0.0607,0.0394,0.0169,0.0134,-0.0178,0.0508,-0.0472,-0.0037,0.0523,0.01,0.0525,-0.014,0.113,0.0009
2017-10,-0.0386,0.0809,0.0187,-0.0275,0.0192,0.0723,0.0593,0.0026,0.0216,-0.0421,-0.1396,-0.0179,-0.0434,0.0349,0.1174
2017-11,-0.0164,0.0329,0.0928,0.0284,0.0407,0.0055,0.0389,0.0667,0.0035,0.0393,0.0033,0.0434,0.0423,0.1322,0.1136
2017-12,0.005,0.0479,0.0091,0.0414,-0.0241,0.0028,0.0232,0.0275,0.0024,-0.0021,0.0268,-0.0011,0.021,-0.0143,0.0209
2018-01,0.0716,0.084,0.0144,-0.0107,-0.0252,-0.011,0.0869,0.0019,0.0373,-0.0356,0.053,0.0226,-0.0528,-0.0612,0.0795
2018-02,-0.0255,0.0031,-0.0492,-0.071,-0.0752,-0.0541,-0.0015,-0.028,-0.0918,-0.0475,-0.0849,-0.0105,-0.0906,-0.0188,-0.1556
2018-03,0.0446,-0.062,0.0208,0.0393,0.006,-0.0133,-0.0479,-0.0098,0.0139,0.0045,0.0135,-0.0226,0.0097,-0.016,-0.0058
2018-04,0.0463,-0.0023,0.0109,-0.0841,-0.0503,-0.013,-0.0057,-0.094,-0.0051,0.0478,0.0808,0.0316,-0.0785,-0.0422,-0.0057
2018-05,-0.0292,-0.0254,-0.0003,-0.0328,-0.1751,-0.0472,-0.0163,0.1024,-0.0049,0.0559,0.0112,-0.0093,0.0115,-0.0332,-0.061
2018-06,0.0483,-0.0293,-0.0359,0.0273,0.2051,0.0144,-0.0263,0.0851,0.0291,0.0034,0.0277,0.0097,0.0668,0.0205,0.0377
2018-07,0.053,0.0954,0.0334,0.0404,0.0175,0.0921,0.1085,0.0166,0.0632,0.158,0.0852,0.1006,0.0453,-0.1627,0.0418
2018-08,0.0513,0.0016,0.0011,-0.009,-0.0355,0.0232,-0.0032,0.0186,-0.0442,0.0749,0.0413,0.0483,0.0256,0.0947,0.0801
2018-09,-0.0026,-0.0427,-0.0756,0.0081,-0.0715,0.0258,-0.0152,-0.0247,0.0451,0.0157,0.0413,0.0614,0.0034,-0.0522,-0.0203
2018-10,-0.0601,-0.0665,0.0542,-0.1043,0.0308,0.0132,-0.0268,-0.0648,0.0366,0.0105,0.0376,-0.0229,0.0741,0.0066,0.0678
2018-11,-0.0189,0.0327,-0.0916,0.0667,0.0478,0.0558,0.0199,-0.0194,0.0608,0.0992,0.0778,0.0815,0.0657,-0.0099,-0.0262
2018-12,-0.1097,-0.1271,-0.3395,-0.063,-0.1584,-0.1215,-0.122,-0.1043,-0.0605,-0.0246,-0.03,-0.0558,-0.0274,-0.0941,-0.0408
2019-01,0.0959,0.1554,0.0231,0.0938,0.0846,0.0312,0.0684,0.0351,0.0165,0.0358,-0.0259,-0.0192,0.0573,0.1596,0.0288
2019-02,-0.0457,0.0267,0.0799,0.0184,0.0167,0.0335,0.0083,-0.0466,-0.058,0.059,0.0922,0.0212,0.0216,0.0019,0.033
2019-03,0.0148,-0.0512,0.187,0.0405,0.0586,0.0231,-0.03,0.0299,0.0423,0.0275,0.0299,-0.0203,0.0558,0.126,-0.0094
2019-04,0.0341,0.1084,0.1172,0.0683,0.0239,0.0101,0.1543,0.0509,0.0469,-0.098,-0.0536,-0.0438,0.0305,0.0804,0.0544
2019-05,-0.133,-0.1302,-0.1303,-0.0436,-0.0615,-0.0644,-0.0869,-0.1191,0.0014,-0.0039,0.0064,0.0313,-0.0335,0.0167,-0.0085
2019-06,0.0647,0.0959,-0.0093,0.0294,0.1036,0.062,0.0551,0.0192,0.0446,-0.0444,0.0655,0.0434,0.0655,0.0639,0.0892
2019-07,0.0069,0.0579,0.0966,0.007,0.0404,-0.065,0.0447,0.0868,0.0336,-0.0166,-0.0103,-0.1034,0.0833,-0.0154,-0.001
2019-08,-0.0652,-0.1033,-0.0177,0.0336,0.0885,-0.007,-0.0529,0.0885,0.0458,0.0428,0.0419,-0.0754,0.0186,0.175,0.04
2019-09,0.0794,0.0669,0.0818,-0.0086,0.0427,0.0079,0.0713,0.0247,-0.0036,-0.0101,-0.0201,0.0107,0.0345,-0.0742,0.0387
2019-10,0.0236,0.072,-0.1114,-0.0609,-0.0055,0.0206,0.0691,-0.0127,-0.0002,0.019,0.0295,0.0679,0.007,-0.0389,-0.012
2019-11,0.0295,0.0656,0.0673,-0.0114,0.0056,0.0485,0.0548,0.034,-0.0116,0.0355,0.006,0.0133,-0.0197,0.0908,0.0156
2019-12,0.0797,0.0624,0.186,0.015,0.0612,0.061,0.058,0.062,0.0365,0.12,0.0502,0.0171,0.0233,0.0128,0.0024
2020-01,-0.0343,-0.0679,-0.0323,0.078,-0.0138,0.0206,-0.044,-0.0137,0.0551,0.0625,-0.0606,-0.0398,0.0037,-0.0924,-0.0366
2020-02,-0.1508,-0.1319,-0.1892,-0.0842,-0.0676,-0.0903,-0.1228,-0.1135,-0.0841,-0.0914,-0.1039,-0.1026,-0.0914,-0.174,-0.0595
2020-03,-0.0656,-0.2488,0.0993,-0.0179,0.0231,-0.0249,-0.2246,0.0015,-0.1651,0.0998,0.0129,-0.0233,-0.0285,-0.1468,0.0602
2020-04,0.0557,0.1328,0.147,0.0656,0.0903,0.1442,0.0736,0.0918,0.0371,0.1148,0.0312,0.1752,0.0787,0.0747,0.0698
2020-05,0.0681,0.0029,0.0404,0.0293,0.02,-0.0019,0.0162,0.0058,0.0172,-0.0061,0.0174,0.0055,-0.0165,-0.0053,0.0251
2020-06,0.015,-0.0079,0.0109,0.0129,-0.0265,-0.0546,-0.0334,0.0115,-0.0341,0.0734,-0.0344,-0.1438,0.0315,-0.0282,-0.0345
2020-07,0.0734,0.0476,0.0648,0.0598,0.0058,0.0365,0.037,0.0444,0.0573,-0.0846,0.0376,0.1884,0.1032,0.0291,0.0803
2020-08,0.0535,0.0346,0.03,0.0267,0.0613,0.0594,0.0367,0.0361,0.0485,-0.0077,0.0627,-0.0179,0.055,0.0288,0.0772
2020-09,0.0387,-0.0571,-0.0691,-0.0266,-0.0806,-0.0295,-0.0391,-0.0891,0.005,-0.0025,-0.0201,-0.0288,0.0048,-0.0529,0.0076
2020-10,-0.0054,-0.0162,-0.0097,0.0283,-0.0279,-0.0791,0.0277,-0.0263,-0.0265,-0.1186,-0.0933,-0.0332,-0.0079,-0.0378,-0.0083
2020-11,0.0841,0.1882,0.0419,0.0856,0.0718,0.0626,0.2024,0.0253,0.0822,0.1221,0.0689,0.1443,0.0129,0.147,0.1012
2020-12,0.0129,0.0827,-0.0082,-0.0015,-0.0334,0.0878,0.078,-0.0263,0.0628,0.1592,0.0256,-0.0392,0.0019,-0.0117,-0.053
2021-01,-0.0079,-0.0218,-0.0382,-0.0827,0.0027,0.0365,0.0197,-0.0529,-0.122,0.2318,-0.0578,-0.0141,-0.0729,-0.002,-0.0254
2021-02,0.1388,0.1707,-0.0194,-0.0359,-0.0547,-0.0224,0.1438,-0.0209,0.0174,-0.0107,-0.0577,-0.0671,-0.0365,0.0592,-0.0752
2021-03,0.0074,0.1199,0.1082,0.0483,0.1053,0.0372,0.0344,0.1067,0.0845,-0.0882,0.0705,0.0818,0.0963,0.098,0.0497
2021-04,0.1075,0.0476,-0.0063,0.0294,-0.0428,-0.0099,0.0163,-0.0139,0.0241,-0.0217,-0.0336,0.0668,-0.0084,0.0424,0.03
2021-05,0.0597,0.0459,0.0272,0.0382,0.0193,0.0466,0.0678,0.0585,0.0243,0.0975,0.0187,0.0122,0.0107,0.0322,0.0191
2021-06,-0.0891,-0.0231,-0.0451,-0.029,-0.0633,-0.0266,-0.053,-0.0177,-0.0137,0.1491,0.0783,0.0111,0.0006,-0.0722,-0.0071
2021-07,-0.0145,-0.0696,-0.0794,-0.0172,-0.0329,0.0453,-0.0184,-0.0151,0.054,0.0609,-0.0116,0.1032,0.0605,-0.0312,0.0109
2021-08,0.0109,0.0884,-0.0017,-0.0195,-0.0455,0.0116,0.0538,0.0057,-0.0126,0.0642,-0.0075,0.0762,0.0011,0.105,0.0428
2021-09,0.0002,0.0218,0.0226,-0.0304,0.0019,-0.0672,0.0234,0.0124,-0.0607,-0.1055,-0.0069,-0.0664,-0.0182,0.0053,-0.0589
2021-10,0.0705,0.1256,-0.0401,0.014,-0.0356,0.0085,0.044,-0.041,0.0743,0.1026,0.1723,0.017,0.029,0.013,0.072
2021-11,-0.0258,-0.0693,-0.0512,-0.0154,0.0095,-0.0362,-0.0651,0.0075,-0.0621,-0.023,-0.1492,0.2373,0.0111,-0.0069,-0.0588
2021-12,0.0865,0.0052,0.1178,0.1376,0.0776,0.0971,-0.003,0.053,0.1289,0.1136,0.0323,0.099,0.1314,0.1039,0.0328
2022-01,0.1096,0.0371,0.027,-0.0286,0.0237,0.0071,-0.0553,-0.022,0.0304,-0.1116,0.0632,-0.1009,-0.0138,0.0428,-0.0337
2022-02,0.0513,-0.042,0.006,-0.0667,0.0193,-0.0387,-0.0458,0.0241,0.0202,0.0226,-0.0601,-0.1091,-0.0284,0.0245,-0.0333
2022-03,0.1505,-0.0627,-0.04,-0.0146,-0.0089,0.0769,-0.0386,0.0086,0.0032,0.1457,0.0804,0.1029,-0.0198,-0.0327,0.1059
2022-04,-0.0078,-0.1344,0.0498,0.0223,0.0678,0.0182,-0.1171,0.0622,0.0421,0.0201,0.0809,-0.0522,0.0567,0.0394,0.0273
2022-05,0.0185,0.0426,-0.0584,0.0228,0.0146,0.0011,0.1078,0.0266,-0.019,0.0763,0.0377,0.0891,-0.0789,-0.0332,-0.1556
2022-06,-0.1456,-0.1575,0.041,0.0169,0.0029,-0.0113,-0.1484,0.0229,-0.0005,0.0344,-0.0018,-0.0115,-0.0277,-0.0396,-0.0548
2022-07,0.0666,0.0861,-0.0009,-0.0116,0.0348,-0.0168,0.0333,0.0362,0.02,0.0168,-0.0201,-0.029,-0.0276,0.0227,0.0861
2022-08,0.0667,-0.0059,0.0146,-0.0067,0.0209,-0.069,-0.0141,-0.008,-0.0383,-0.0834,-0.0445,-0.1045,-0.007,-0.1383,0.008
2022-09,-0.0847,-0.0949,-0.0509,-0.1018,-0.0647,0.0125,-0.0812,-0.0423,-0.0851,0.0734,0.017,-0.0325,-0.0847,-0.1254,-0.0215
2022-10,0.2055,0.1934,0.1247,0.0578,0.1307,0.0649,0.2142,0.1028,0.0684,0.1198,0.1751,0.0638,0.0739,0.0367,0.0974
2022-11,0.0095,0.0502,0.0439,0.0493,0.0144,0.0297,0.0977,-0.0427,0.0702,0.0275,0.0881,0.0855,0.1076,-0.0233,0.0709
2022-12,-0.0477,-0.1192,0.019,0.0169,0.0574,-0.0076,-0.0295,-0.0234,0,-0.0141,0.0142,0.0221,0.0161,-0.0608,-0.0661
2023-01,-0.1077,0.0713,-0.0305,-0.0481,-0.0784,-0.0749,0.0512,-0.0373,-0.036,-0.0593,-0.0319,-0.1302,-0.0545,0.0562,0.0147
2023-02,-0.0338,-0.0333,-0.021,-0.0165,0.0114,-0.0553,0.0242,-0.0299,-0.0295,-0.0924,-0.0109,-0.0813,-0.0339,-0.0917,-0.0121
2023-03,0.0008,-0.1598,0.0316,0.0252,0.0468,0.0114,-0.091,0.0155,0.0501,0.1035,0.0083,0.0057,0.0809,0.0014,0.0414
2023-04,-0.0198,0.0238,0.0194,0.0683,-0.0056,0.0561,0.0685,0.042,0.0342,0.1527,0.0853,-0.0468,0.058,0.0534,0.0239
2023-05,-0.0894,-0.0509,-0.0814,-0.0679,-0.0691,-0.0455,-0.0183,-0.0345,-0.07,0.0877,-0.0438,-0.0118,-0.0888,-0.1819,-0.0234
2023-06,0.0695,0.0403,-0.033,0.0358,-0.0957,0.0675,0.0717,0.0094,0.0171,0.092,0.0517,-0.0352,0.0648,0.0079,0.0702
2023-07,0.1244,0.1154,-0.0166,-0.0039,0.0105,0.0121,0.093,-0.0076,0.0284,-0.0308,-0.0757,-0.0057,0.0363,0.0917,0.0171
2023-08,-0.0613,-0.0966,-0.0893,-0.0366,-0.0899,-0.0278,-0.0736,-0.0788,-0.0339,0.2217,0.0218,-0.0189,-0.0125,-0.0354,0.0208
2023-09,-0.0489,-0.045,-0.0823,-0.0321,-0.0149,-0.0367,-0.009,-0.0247,-0.0567,-0.0308,-0.0486,-0.0625,-0.0549,-0.0522,-0.0165
2023-10,-0.051,-0.038,-0.0022,0.0631,-0.0073,-0.0476,-0.0339,-0.0939,0.0091,0.0313,-0.0024,-0.0787,0.035,-0.082,0.0218
2023-11,0.0365,0.1667,0.0468,0.0486,-0.0057,0.0506,0.1224,0.0521,0.0427,0.069,-0.0021,0.0105,0.0233,0.0211,-0.0472
2023-12,-0.0205,0.1043,0.0131,0.0119,0.0759,0.0134,0.0898,0.0641,0.0084,-0.0137,0.0713,-0.0551,-0.0455,0.1475,0.0163
